f1,f2,f3,f4,f5,label
0.6184995187128554,0.4741920608324705,0.1887637310171565,0.9239114533308714,0.3787021601876615,0
0.149650823898624,0.5157416600738396,0.5539331521364986,0.4044966283211582,0.5245234680888843,0
0.7804222439676198,0.3893381791798062,0.8306547685466864,0.1709489503817315,0.1339894994403601,1
0.198620032588315,0.6736580491364113,0.4400833061394761,0.4722004977269036,0.7367824091907541,1
0.8103460606927235,0.8515675718755074,0.7316489656536888,0.9684307290020916,0.8104628711872137,1
0.6389508933605533,0.0415964140937031,0.2561573685887593,0.3503554302839939,0.7184334519292095,0
0.6664560312307206,0.4039440563485967,0.1071536012129046,0.9222333513306716,0.609749335631585,0
0.6797736910261799,0.6977197455307056,0.2577586646443162,0.9910484055612304,0.5978182527212685,1
0.8509740928176568,0.130236314998543,0.8394937394358147,0.3044666255959151,0.9186879110476452,1
0.0427421035874286,0.0419090236786159,0.0928876788494686,0.6072023089627002,0.6836878441870772,0
0.1233170009308858,0.6843537284942734,0.3379391002784696,0.924466220160881,0.6342625784131142,0
0.039439270741685,0.0506120877422503,0.4691366535304466,0.824560504380352,0.0997508690981355,0
0.1550765241076882,0.3622555555328207,0.6966009915395186,0.1311383618071915,0.1076051824790862,1
0.9178784695138288,0.8867249314460093,0.702264346335706,0.3760376334656023,0.1993178605959656,1
0.7274198134271832,0.7944146662450611,0.0784832627822855,0.1907456986567075,0.3291316694106364,1
0.8574641001693644,0.4243546667422077,0.7280670159788745,0.2617704496866031,0.0533344029657674,1
0.3706764043022356,0.1415189067041946,0.8588501326763114,0.2616737746403282,0.5073191471948689,1
0.3222174839194975,0.2981767134461336,0.6061253818198965,0.1351926467214375,0.7310471191606762,0
0.031487443719411,0.9698885821525978,0.2106540464851167,0.300411151421642,0.1514074713468525,0
0.0739767566900477,0.0262862957940488,0.2948817713424915,0.0993752789481362,0.7244706470417283,0
0.4837190266001712,0.0853460565067202,0.5284556561882802,0.5715421360763714,0.8251344806104384,0
0.5519151435009682,0.7412888287429913,0.1925402798617975,0.8985444101870861,0.3264918950330443,1
0.9541693444901028,0.7466009040516175,0.8763347548859701,0.2753307168089076,0.1266546683268965,1
0.4065193129777409,0.8235169674927012,0.0998883338441909,0.0675618791858387,0.6078729786701774,0
0.0587058619726591,0.0058818509503104,0.5873847773546063,0.9929133500633902,0.961921725799756,0
0.3176214997601563,0.7138083110711858,0.682233886895117,0.0211260212773342,0.746837684460241,1
0.5400584918709389,0.9401288349622272,0.6281996640356322,0.795032116393696,0.9402599477205684,1
0.7549904733683184,0.5228955146367733,0.3598319355436743,0.2541878216152954,0.7140626420792833,0
0.4643692673794891,0.042937246696773,0.5917491369540313,0.6376720626715906,0.7229188805093454,1
0.5717299722585248,0.3279143058405325,0.0087868883505937,0.7137355147646829,0.1752983353581704,0
0.8657281464625922,0.4970596052082479,0.0393454191323044,0.477296162725202,0.8559777186746813,0
0.2066010289378171,0.5398375290981617,0.3335822969408446,0.7651094857282307,0.2095872063280404,0
0.7418269151039725,0.7811656026884227,0.7187866104654378,0.6685597741314567,0.916200170098097,1
0.8057945706472108,0.0962898490171519,0.5001698741631277,0.5405387723702676,0.521142022900885,1
0.2796496612785812,0.9619342251795212,0.1854985843631466,0.941459351328579,0.2685533417918518,0
0.5346655789563898,0.787576880487166,0.9701152951591112,0.9459328097504494,0.4511027620479009,1
0.5408196041221913,0.8335322791263442,0.416801682923382,0.9689996101710404,0.8169984542466562,1
0.4183489324628431,0.3402243409738227,0.79919737379485,0.6836070217556205,0.9712053764473014,1
0.7669384292048349,0.977784805918795,0.2926246905376941,0.3542386348537001,0.9378958415280784,1
0.957565302829974,0.5981161865404626,0.3572884023646382,0.2091197910626532,0.7322764267130548,1
0.2195382481398277,0.3961430876538117,0.201729152337774,0.4779582576826841,0.8277212051788133,0
0.9080301982868056,0.7248936501557487,0.0541288702735677,0.3210098832575903,0.2442986369709237,0
0.9007421981986634,0.2133385633331702,0.4985256281307728,0.9448889458001328,0.248351147190918,0
0.2160681754265804,0.501448107872212,0.0672580733106579,0.3666290027143272,0.2419308038226718,0
0.8988600538010335,0.4802853805885034,0.20628962194907,0.2465334072603767,0.6577177680827359,0
0.2272930275337955,0.5339131008473925,0.3012036368246664,0.7512866092937062,0.8746781703717496,0
0.7853656971006996,0.3139717995703444,0.7873047557278874,0.0131407555251413,0.5687684857118176,1
0.8806676801892512,0.92657562333909,0.0307870930131545,0.7470390419727053,0.7699156660631179,1
0.0740753180135608,0.9710207543889732,0.2858520026889886,0.8021200323886815,0.5360029369127852,0
0.1419454671136584,0.3138173510339931,0.8666717885228176,0.4578831466343811,0.2997912328288723,1
0.6200083972731956,0.661514734100965,0.0089210514621084,0.9546356518151404,0.2768758372432015,1
0.1648784083901624,0.8532589689960616,0.3228531544689079,0.4024411109119498,0.3071444090629555,0
0.9890548525869212,0.2344281602643336,0.2720706221292657,0.886137895759636,0.0233668021774976,1
0.7496492647781491,0.6332020019118145,0.8653533999526599,0.0863139599752291,0.3512118495406309,1
0.8690358055295081,0.832926882439062,0.1223666759439374,0.0282615368541021,0.4896858544225501,1
0.1254203892399991,0.937114081218221,0.4674875959476469,0.6213508093986758,0.5629052841194021,0
0.7935430829021339,0.0185422273513875,0.2739924013615787,0.6374788650871199,0.5857266970309218,1
0.8834239714059622,0.0350621185935124,0.7594899880460866,0.2124603171070328,0.588501335652986,1
0.0291244890865884,0.7744298631460131,0.322400357538953,0.4057302432501757,0.2930694816833626,0
0.5390261687000978,0.3659655190388414,0.7922122403879658,0.3338978565759506,0.3862297703749242,1
0.764727617944675,0.0585902544799322,0.1248923342428354,0.5384791654911845,0.8840022425119853,0
0.1240945605667224,0.1446627829471694,0.9149432124507536,0.9347993670168006,0.4672742034764549,0
0.6007861086672338,0.3309675213403644,0.2954858719644689,0.1888809997295899,0.7254006287115551,0
0.557491114659905,0.1728993564216338,0.5734675085383061,0.8650144042244186,0.4409230444913029,0
0.3193922908242472,0.8440813974588787,0.1715083839750784,0.0771869925131552,0.249312789358615,0
0.6189343031685751,0.7039229216923997,0.0950181267930009,0.3437490549514871,0.4463126593970856,0
0.507338298374503,0.8885306178641362,0.9454818154005518,0.1718279869520664,0.0152151996318478,1
0.4770280543527981,0.1282631892175825,0.4331936660467602,0.2254033668901062,0.4204218276113579,1
0.337165155934952,0.102265899123021,0.0847741832403754,0.6576596128163111,0.1666330614437768,0
0.1825792711331616,0.3202615009470854,0.5253725626610984,0.8762830856551811,0.3614893892194121,1
0.6359714907474818,0.6233061836502459,0.9619364820140464,0.6746862001149133,0.7526361796629774,1
0.3972705286711301,0.6244816843690069,0.9814146501482128,0.1174713956685258,0.3111522559608822,1
0.3183681940801687,0.5747038528363123,0.8398497988052074,0.0670282736789553,0.3698365728017896,1
0.6377631787417807,0.9173940074489128,0.8573103586568571,0.7455557052856361,0.7399873997578347,1
0.6093396749384596,0.008236706232809,0.641012661979675,0.3359895840568926,0.657496829720287,0
0.8295369466250775,0.8276051563527462,0.1293333867251201,0.9822240891760752,0.4918197915320721,1
0.031668827756629,0.2369104360682339,0.4197938551720828,0.8359754351875169,0.8197330806721141,0
0.4390404789894051,0.7194758954321866,0.9171448659300928,0.7339874427204695,0.1231641528150336,1
0.1012904699589382,0.2124541428172698,0.2399865895865838,0.3237326712730521,0.4001985432091892,0
0.2072199241312828,0.8145070706715953,0.1655871073795998,0.8179455889790748,0.985586481720224,0
0.0299248317444355,0.0873923866088114,0.725404877969804,0.9713727769970376,0.245577407750159,0
0.7102312486641822,0.0301779680523637,0.3326174292724596,0.1231227758075965,0.5976511158967017,0
0.947555569884627,0.9349951009888832,0.8051082291530289,0.3978130911970857,0.6402338884013364,1
0.444746948809707,0.0380018045744828,0.7464865501483152,0.5889078092410531,0.809423987906489,0
0.3608863367729648,0.3562505923653044,0.9040200494758376,0.8534005544578903,0.3068987745982386,1
0.1268853520637333,0.0568529332369854,0.4922102951489427,0.4556956083176738,0.6599425874444702,0
0.7332770760642603,0.7054049857973481,0.4879100492244047,0.392023682471929,0.5629339574155717,1
0.0774460240142252,0.0668650958645286,0.903242454406589,0.4967973259297628,0.8103430273394252,0
0.6490256480301663,0.6186785317352387,0.6857244127463583,0.5931117447598964,0.2162540222437179,1
0.0721811716956623,0.5587533988909573,0.3845273978545458,0.8659551052202836,0.737718615499599,0
0.5348315761391155,0.734868736732497,0.6886242291980634,0.352415324827378,0.8126603166611331,1
0.4449028154153204,0.6829450277733352,0.6970439049834695,0.6126908688779822,0.2339802628827481,1
0.8169181587090881,0.8126492525840807,0.471022192191699,0.1213622673116939,0.0010182816727434,1
0.478804211813635,0.3337475034830698,0.2659134562882613,0.9061868386185608,0.095039855791384,0
0.1472775977951779,0.8065668835563686,0.9577510907780452,0.2303373043742335,0.7202023559170599,1
0.1779077678316379,0.3987214267676564,0.7466347558995141,0.0847517424185928,0.0794408435104537,0
0.699263853296869,0.8070477070019646,0.5746827587669489,0.8238553101008996,0.9125845068117884,1
0.8508517320941814,0.4885322638731469,0.9205876792870592,0.5593845802627464,0.6218055890012776,1
0.270660031233692,0.6321698055478291,0.1739139179752351,0.8584931835977195,0.1922932271945473,0
0.2473475100052414,0.6931813210764654,0.6914784440837761,0.5857248578709368,0.1621445948430242,0
0.0945195581147334,0.9654768059417436,0.7503885515355475,0.312989059148852,0.7054881406918382,1
0.5585131151760089,0.9985346170993508,0.8535621087438054,0.8748773234861607,0.2255603925894226,1
0.0077046734645166,0.8044162373374394,0.4946307691999964,0.4906394724179548,0.3185477219723022,0
0.7007307603637052,0.7048199921681453,0.3175677095332613,0.784422317592428,0.1661597595753129,1
0.1123838563636111,0.5220000771896156,0.4791133517685523,0.6340246127655752,0.2817464480198481,0
0.3151581707861565,0.8642262838540559,0.827049887704064,0.820551473843837,0.0709066628604111,1
0.1229817972618567,0.823065947551814,0.0624720690705458,0.2793936852355706,0.9880978139829792,0
0.897612057247764,0.9153149076746864,0.6543336917144981,0.0888080540795663,0.6735497100888956,1
0.7537188755350589,0.8456365351967347,0.2261935610080183,0.9024168883055788,0.059531146636552,1
0.0379744536778201,0.8031572255260611,0.7867002369310101,0.1484162685861203,0.1503421894147879,1
0.6131224076530862,0.3243297663690847,0.79460553916714,0.356852683901609,0.6839075214906901,1
0.2529868149634044,0.6017946721411701,0.0400564528801395,0.4221970652215845,0.6297378445163322,0
0.6004949921739263,0.1346648458405523,0.4178739328120664,0.7062264956814961,0.4805384548005244,0
0.687495726816771,0.6699393725550126,0.8589052005138613,0.2234302651194972,0.7551714841004806,1
0.1380334392228503,0.5180148831206607,0.4850249404657345,0.8843944048462665,0.3616743447443264,0
0.2935218049810083,0.1949160463427065,0.218512217106478,0.6422101977997543,0.8219809577282886,0
0.1736022186794905,0.1183961931644771,0.5282753076918905,0.7385171745245795,0.9448866971542456,0
0.1352748008073959,0.1706476971630336,0.2359716910553509,0.2501393891712696,0.212910992818039,0
0.6335410907613686,0.2844538097778918,0.0323064049295431,0.4940728263687111,0.2014612894249214,0
0.2007321881824917,0.908135537393852,0.8634704120975072,0.5213437985806989,0.683500978176064,0
0.9325931647102486,0.1167207395242593,0.9319439538029392,0.2480043871629832,0.8424814242669011,1
0.146459745865516,0.76143490790549,0.3371139382689772,0.3295300096056808,0.0016290929216874,0
0.9418046286420612,0.9454879142856568,0.6481120961866409,0.6463183758398149,0.9456977969284212,1
0.8716789764515211,0.3577351236784147,0.6344484494706676,0.9201249950730994,0.6550091285031893,1
0.4618532514207299,0.065697341846229,0.4857947441651281,0.7424292911638862,0.3487207315271263,0
0.774993690836896,0.3729509085402057,0.5963732533181049,0.8378968227865478,0.8483178017036015,1
0.2513861899814984,0.9732420391271346,0.0078435239040005,0.1076396071977632,0.7625076050782768,0
0.8829603517584992,0.6004582984437276,0.9792899970742858,0.8939258876766898,0.7817975294964258,1
0.3523464905700439,0.8757018231869045,0.9730895064642971,0.2233417855483401,0.6687376777110146,1
0.2432856436494384,0.0013459561924092,0.1755785613728914,0.4746207376885885,0.7321575768099701,0
0.6534538076356996,0.0446360726642188,0.1880764991907487,0.0480002473150408,0.3099480771392489,0
0.7151472838622636,0.977927525502391,0.3231855786254265,0.915300567994481,0.7048888375691466,1
0.9158481786608236,0.2602157579346315,0.0427274595923199,0.5077137708380995,0.1920510831910926,0
0.5996856234538827,0.2386115430457279,0.7789599063724046,0.7462853650316136,0.678848678912757,1
0.9760454213696445,0.9776696274603948,0.8100424814446736,0.8309269531245571,0.6425627508159856,1
0.0510096309326338,0.913944568399454,0.5844455037773163,0.5863691383374259,0.4882853288909804,1
0.2402010450255074,0.4067188129651784,0.7415639213270324,0.5219072017092514,0.5624441387634965,0
0.507213273911483,0.7834750133960545,0.9618227011566084,0.6463931042556214,0.0995851989340537,1
0.0557923984429968,0.3111251909405316,0.0793592604833443,0.1081857626491232,0.816522072831305,0
0.5023339268645417,0.4813428243541611,0.8527417570395028,0.8002624976845609,0.1902432040403373,1
0.0617677752574592,0.2573763651151044,0.2627718510813438,0.3409488837375637,0.5005371044220963,0
0.2194064619890253,0.8256346966400456,0.842545908819336,0.1224677408384707,0.8022440118895221,1
0.0437567108906334,0.4920559376927004,0.8304316695887982,0.6531231955643999,0.5311930877157408,0
0.5974549227984804,0.397623921936462,0.3787033812361244,0.474422951292918,0.7717616848505287,0
0.2776453515599404,0.8844471865851999,0.6358553207963783,0.930652532931183,0.2156038094602548,0
0.656303451412105,0.1093761685033264,0.0769165927407978,0.1250535744922197,0.8889804539286547,0
0.3181077509070293,0.0875971716542955,0.21237499052059,0.3186060505031511,0.3203320075946354,0
0.5839024460263208,0.8922022363467291,0.914746715463634,0.5816688880091239,0.23063084873141,1
0.129277008946568,0.9673227227837335,0.2300792729604647,0.0034271594027939,0.082918451811471,0
0.2803010079151861,0.7220577527877031,0.0874063331020408,0.2695194419864882,0.8649916771398988,0
0.4827896161117856,0.5432280832776819,0.8750514917257184,0.7405880611903772,0.6002841034568294,1
0.78492808311788,0.1695786554757035,0.3430372539980705,0.8429799053740016,0.2975543371344475,1
0.3721553123108292,0.4808438039810445,0.3271285852339511,0.7541986874680915,0.6711851286542448,0
0.5409190474256165,0.5915443406229454,0.2217750598837387,0.84064339023821,0.8688767437530114,0
0.1787489849716207,0.8206132821620116,0.5394924296684854,0.6591374944289111,0.5726764991594188,0
0.0313853878147606,0.5075793495055846,0.6872971751102115,0.2793787975275645,0.0443042389831727,0
0.8869111466095488,0.4393695700300117,0.5788117307106682,0.2441582177659791,0.6830890511601082,1
0.1379808148811154,0.0814313450552272,0.5108947254343758,0.4153288300108109,0.738501782723788,0
0.9097402614263952,0.8281925432241132,0.8071840443704795,0.9651824581447264,0.9442670220017054,1
0.215273646171797,0.4315683517263771,0.3739078067730741,0.1110549519423474,0.1889287152672079,0
0.8939780182118816,0.7357930916354963,0.8028236156247557,0.2343683217346439,0.5449877712230952,1
0.2357654898320962,0.3637990001525881,0.5540640027816948,0.7751539184352637,0.2635727108675206,0
0.3930882967682096,0.4549215205670202,0.1386400191205602,0.4228030931758219,0.3293074107838657,0
0.3445404766586827,0.3542472526043208,0.0525036353667845,0.752075093760558,0.4251965053053471,0
0.039463511917025,0.849088157325872,0.2713277004710931,0.6719244750863187,0.3372924544496688,0
0.5584747174528146,0.6550623405840156,0.3100032037375727,0.8613371109880413,0.9734789950488604,0
0.4220852666375659,0.6619643334032211,0.5865703378545344,0.9411478850921536,0.6084924097617557,1
0.7565062944074921,0.2592919139741257,0.8560404820945707,0.1470042737305591,0.2312587807003837,1
0.4652943794320893,0.8483275845633244,0.1869554763076913,0.9678404470446098,0.8390927895703755,0
0.5739581492505528,0.0925303860142464,0.7319132135857952,0.7169255328223081,0.2255954895092542,1
0.2122775327162558,0.137742696039113,0.7784610731706489,0.8386412573358818,0.7518545750708105,0
0.3402982804505156,0.1882807071713875,0.5301912235078656,0.8078864954358776,0.1289526668679892,1
0.5909890563337908,0.8279550264003176,0.0069587418361333,0.7348138566936212,0.3798130376456299,0
0.2180364862889263,0.515781040052096,0.9058215487809116,0.9581312486515337,0.5866065808639885,1
0.6661514644238914,0.594368684515768,0.9208478434256292,0.3234154726853371,0.945256207581009,1
0.1095390512710287,0.952663906690401,0.3019569843127162,0.6725834301391337,0.2680701001956908,1
0.3592360191891077,0.7787066437627704,0.4572160656259044,0.6387064100688793,0.7041818647603717,1
0.8018598145082313,0.3160181286053626,0.356120416212378,0.0526397103120853,0.3775644524445635,1
0.9132539956294486,0.7318119819707155,0.4143953393633686,0.4035201088143727,0.5067554073898289,1
0.4371937627634589,0.0662409483610655,0.15755447019971,0.4868064980300726,0.3990333627399094,0
0.7231934131324519,0.858853359360023,0.7144371234129133,0.5179432698025422,0.4084328900532703,1
0.1038672755848503,0.2229011650539841,0.3104249176704896,0.5408044047417989,0.5527639942483474,0
0.9484628747815352,0.4827313304345639,0.6798371928029008,0.8844255605621418,0.1967682187121415,1
0.4194072839494426,0.8514768061428591,0.6306821105078755,0.1015910642122914,0.1897376186707937,0
0.7627004716224394,0.1332306209751332,0.1122852179513169,0.216047958541971,0.1551962553092705,0
0.4360231478369142,0.0104200514278972,0.1313563399143079,0.054419957328927,0.5836974602760105,0
0.8569316681641712,0.3166400648182715,0.4807432998379153,0.3619565309244085,0.0295641176269895,1
0.8817699954904401,0.3507736833103951,0.9741071671242748,0.510435109171883,0.4321430827225843,1
0.907468453471986,0.8931340734124741,0.670683338787876,0.9839175170981488,0.0484558300684362,1
0.6922540238683383,0.9306231038115578,0.826805219201978,0.7535819673667947,0.4024980836409751,1
0.3884067893158115,0.6541336064902589,0.9808116999370275,0.1142607009437581,0.3252343109894225,1
0.4093961419202926,0.7036857609137827,0.3988697443067818,0.6826815753138246,0.7296595415653931,0
0.3132452641285105,0.3447607511166287,0.2822970281600389,0.6367143304681699,0.147632994543811,0
0.4580684571458205,0.7413397533906402,0.4576751424815157,0.2084032172890343,0.3238813998643717,1
0.6669455413875452,0.6781142068913147,0.0131433621590951,0.8902340454741122,0.7836284940084413,0
0.7884234712625182,0.1365463389108888,0.6331462401807008,0.3780339477117924,0.4809378371083581,0
0.5384145394011128,0.1870008620581195,0.6151587776229382,0.6665277537607222,0.9228640980782842,1
0.666907681694972,0.3279691933494413,0.2510864460929055,0.1251015502197396,0.9948064639656856,0
0.8723838415264807,0.9967769261792452,0.1215129091511689,0.5277933251395329,0.8476780337805437,1
0.3196614606455203,0.3106557115876829,0.0260791075040153,0.0298908284526449,0.4711659110306715,0
0.1307287019948942,0.2940525806276176,0.1072398835271339,0.2805569057160261,0.6809288498112723,0
0.2178364985203613,0.4399253199927081,0.1758011956663497,0.6344418868092003,0.4828691081297546,0
0.1588739777256984,0.0292111136658344,0.1817693991867991,0.2180986238617747,0.7316007436652147,0
0.8491771891287464,0.7026889000104662,0.7349060775335907,0.991321780892034,0.372057159983887,1
0.9502215304372204,0.1853800166303163,0.5112214041593802,0.7486947719814584,0.8773826482218147,1
0.917755873668634,0.4393918732626868,0.731675548375863,0.3226638158501876,0.3252994097874118,1
0.444117646562814,0.6967431949921683,0.5834429316323368,0.1225513896860215,0.3242029698923139,0
0.271002340931499,0.6510724817461437,0.3348705789304309,0.7470715446854423,0.8156364283835943,0
0.2214770500770391,0.8233914017202568,0.7823630598356729,0.6797491392859393,0.2368410873762215,1
0.4802818681406112,0.7453838098728828,0.7251979365993445,0.9707699319313458,0.2648984859398887,1
0.3973214134135342,0.4891725331866183,0.8335548554077729,0.9467158994380336,0.5586934932676662,1
0.2014817390357883,0.7341848376043028,0.92373408361128,0.4164622700038789,0.2209688044979207,0
0.0073508783571912,0.5081251693630044,0.0979882420171043,0.680245723304458,0.94498023721779,0
0.4944765249801301,0.2003748501922859,0.499499781661767,0.8418155384580074,0.611574838086739,0
0.4733333089958872,0.2945962471899365,0.3473819912734798,0.6614997226019509,0.2390622699450241,0
0.5929923577977265,0.087228558140766,0.9707954177773894,0.9399028513048796,0.171068684349482,1
0.9843807744906676,0.2187057831336806,0.8686480105912162,0.4354067297627404,0.6155382190224432,1
0.6928215111623175,0.4297620366750854,0.5291748394772324,0.8421348614273657,0.0837055991818154,1
0.6966866428821569,0.4703575115886251,0.9322392469492676,0.7853446975958608,0.006060670996388,1
0.6016878984109336,0.2774912631729249,0.5838557458402908,0.6872435000958073,0.1725468040972338,0
0.0218646479420404,0.0511359897649327,0.100568752969203,0.5984655711320804,0.1655693333567472,0
0.2978521158442833,0.4910196004642529,0.0502544144474328,0.9320577136022,0.1632928308389591,0
0.3045270094216269,0.4863004273884209,0.977830574429555,0.2750597461467581,0.0128442745262518,1
0.8939526826937496,0.6728874174986327,0.0295547877891213,0.6812860615969939,0.1721927289133918,0
0.0325994855377211,0.2892012166921387,0.2601835306589283,0.074130293004844,0.2506356652796551,0
0.0381329447885077,0.4304858590650653,0.9884897505860047,0.5191739816715283,0.971828516990534,1
0.3902190088236386,0.3815963535252973,0.4827392575900538,0.3436694577882249,0.9745337741935156,0
0.0387327738378959,0.2181508521585621,0.1449273850528045,0.5393392545591341,0.9390856176333212,0
0.2807192756102948,0.6727432717005045,0.4112132716567284,0.8061335562028206,0.5161781903432032,0
0.9267577990721172,0.8659971162288561,0.5694239372391015,0.6065627670061483,0.3780130327458908,1
0.9138908682936792,0.4912453667301418,0.2960681561462449,0.8790030358935509,0.3301424783064162,1
0.3443512601770907,0.1283040444482631,0.8954390491280236,0.9397505851127744,0.9186101041846751,1
0.085755309433252,0.0706464137752816,0.3571543239965197,0.2493727012072626,0.7198738696683936,0
0.2123240363943028,0.2895068001573485,0.9548384433562324,0.9282139811958776,0.0418783032953926,0
0.7154776749636924,0.5803597360631038,0.2547822585410814,0.0971130498886857,0.4797464370136818,1
0.8655325990850502,0.7048725324538703,0.214170462550805,0.1410433539854549,0.544906229925323,1
0.7069839672312216,0.8250317564417964,0.9859394834178492,0.3671749701843944,0.3180377922430712,1
0.5061803101195602,0.3396672162890524,0.5298406431292335,0.0733497859453548,0.0351073516488922,0
0.3322491655363172,0.3568180169483891,0.4805810271965832,0.3306048183929023,0.5379191274858264,0
0.174074551592378,0.044594780270016,0.7137024111996076,0.0358013113723597,0.3798985875956087,0
0.6859794603571618,0.8536757448393544,0.4986891794787835,0.4026481112001988,0.1890013698281266,1
0.1406693780984482,0.3638123711649406,0.2419249235786286,0.5247778439084366,0.4776001985429781,0
0.3914871176166378,0.6674416138433292,0.6271152762608987,0.7221531875176064,0.5056589060216284,1
0.0796934310118463,0.9856593768541824,0.6323855445917212,0.8215029384888239,0.8418655355337421,0
0.0994772110293317,0.6971688535538768,0.2654868942423136,0.0922381110615881,0.5788682176331198,0
0.9697752112812577,0.6073654376858053,0.4662470838045962,0.3346229786469594,0.0105462450423291,1
0.377763692723246,0.8220874732990487,0.5981104007318345,0.7218287823112445,0.1531492786245883,1
0.039337815385794,0.7089885394471902,0.802577401107835,0.2653335064277735,0.0279634537594269,1
0.3782288852596335,0.6022824029625878,0.2229176537479137,0.1766106801597119,0.1735328544502563,0
0.3545599246574767,0.3116949836871835,0.2356770378846679,0.0553972579100152,0.6968820372809506,0
0.4837625404993456,0.3528611579252797,0.9193497179503728,0.779723974140631,0.8358170584407253,1
0.0497039125729839,0.0870546924057524,0.2978178332968462,0.4537650246519857,0.3600131767575317,0
0.3474942010965461,0.3524579159195428,0.9387394561440318,0.0199765423221693,0.037801522787867,1
0.6808632104999758,0.1242310075312836,0.5750880022876437,0.6610339549788685,0.8261150460064398,1
0.2931476992477971,0.902909039049243,0.811749603148891,0.8048609074021873,0.6478020498709198,1
0.8591131809105661,0.3782110013629257,0.3516827220240908,0.0662426956340855,0.0815565524232769,0
0.8802979664243765,0.8678276223074295,0.3813880281280782,0.2083247466735495,0.2808065599994337,1
0.9957335451252052,0.3230260188426133,0.4636871853779881,0.2012586487886919,0.7103523596953479,1
0.5299011674919452,0.1873824571115662,0.9992008114651544,0.6076460011811375,0.2008872834178158,1
0.6839342141420371,0.3330558477729162,0.2465191277260411,0.5856510255968013,0.7718347840285367,0
0.9813120446732572,0.7673443942033247,0.8267951858815797,0.612143974728797,0.2266381270422462,1
0.9876203299138314,0.1689063923228422,0.2845068828160612,0.931604223570602,0.0213733577789247,0
0.3756396301104148,0.2406944613008386,0.7329356047798545,0.5771898415441485,0.1157450958570692,0
0.7332130859222482,0.1416265026690485,0.4395841540140334,0.2119847494723072,0.731366894307822,1
0.9655583417633006,0.3769644057200828,0.2169481044192073,0.8448116410295875,0.6674868252149672,1
0.2882744460145473,0.3800203347300196,0.6615296506560222,0.8658602469980713,0.1862840856909282,0
0.0726248366330043,0.3174127136478722,0.0189241246956441,0.5983015655065257,0.6467867218984183,0
